tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
1740,2014-01-31 09:32:56,2014-01-31 10:01:56,28,Stanton St & Chrystie St,40.72229,-73.99147,52,E 33 St & 1 Ave,40.74402,-73.97196,20240,Subscriber,1981,1
1200,2014-01-31 13:28:07,2014-01-31 13:48:07,47,E 20 St & Park Ave,40.73818,-73.98433,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20184,Subscriber,1972,2
1920,2014-01-31 17:26:53,2014-01-31 17:58:53,9,W 52 St & 9 Ave,40.7644,-73.9878,52,E 33 St & 1 Ave,40.74402,-73.97196,20212,Customer,2003,2
1860,2014-01-31 09:43:48,2014-01-31 10:14:48,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,60,Columbus Ave & W 72 St,40.77813,-73.97371,20036,Subscriber,2005,2
1260,2014-01-31 16:38:40,2014-01-31 16:59:40,60,Columbus Ave & W 72 St,40.77813,-73.97371,41,Grand St & Elizabeth St,40.7185,-73.9972,20199,Subscriber,1998,0
1080,2014-01-31 13:04:05,2014-01-31 13:22:05,8,Hudson St & Reade St,40.71534,-74.00915,28,Stanton St & Chrystie St,40.72229,-73.99147,20316,Customer,1977,1
900,2014-01-31 10:22:43,2014-01-31 10:37:43,60,Columbus Ave & W 72 St,40.77813,-73.97371,52,E 33 St & 1 Ave,40.74402,-73.97196,20385,Subscriber,2002,0
720,2014-02-01 00:25:00,2014-02-01 00:37:00,28,Stanton St & Chrystie St,40.72229,-73.99147,8,Hudson St & Reade St,40.71534,-74.00915,20006,Subscriber,2000,2
960,2014-01-31 08:58:49,2014-01-31 09:14:49,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,52,E 33 St & 1 Ave,40.74402,-73.97196,20251,Subscriber,1957,2
1020,2014-01-31 11:49:16,2014-01-31 12:06:16,8,Hudson St & Reade St,40.71534,-74.00915,44,St James Pl & Pearl St,40.71117,-74.00016,20338,Customer,1980,2
1320,2014-01-31 13:46:26,2014-01-31 14:08:26,60,Columbus Ave & W 72 St,40.77813,-73.97371,41,Grand St & Elizabeth St,40.7185,-73.9972,20088,Subscriber,1992,1
2100,2014-01-31 17:52:53,2014-01-31 18:27:53,8,Hudson St & Reade St,40.71534,-74.00915,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20380,Subscriber,1991,1
840,2014-01-31 17:53:25,2014-01-31 18:07:25,41,Grand St & Elizabeth St,40.7185,-73.9972,28,Stanton St & Chrystie St,40.72229,-73.99147,20188,Customer,1993,2
1440,2014-01-31 15:45:23,2014-01-31 16:09:23,44,St James Pl & Pearl St,40.71117,-74.00016,28,Stanton St & Chrystie St,40.72229,-73.99147,20474,Customer,1969,2
1680,2014-01-31 12:12:59,2014-01-31 12:40:59,8,Hudson St & Reade St,40.71534,-74.00915,41,Grand St & Elizabeth St,40.7185,-73.9972,20471,Customer,1951,2
1560,2014-01-31 07:17:52,2014-01-31 07:43:52,8,Hudson St & Reade St,40.71534,-74.00915,60,Columbus Ave & W 72 St,40.77813,-73.97371,20070,Customer,1959,1
1380,2014-01-31 18:06:59,2014-01-31 18:29:59,7,Washington Square E,40.73049,-73.99572,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20429,Customer,1984,0
780,2014-01-31 13:20:08,2014-01-31 13:33:08,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,60,Columbus Ave & W 72 St,40.77813,-73.97371,20280,Customer,1979,1
540,2014-01-31 13:22:24,2014-01-31 13:31:24,41,Grand St & Elizabeth St,40.7185,-73.9972,60,Columbus Ave & W 72 St,40.77813,-73.97371,20100,Subscriber,1958,0
1380,2014-01-31 11:26:50,2014-01-31 11:49:50,9,W 52 St & 9 Ave,40.7644,-73.9878,52,E 33 St & 1 Ave,40.74402,-73.97196,20422,Subscriber,1956,2
2100,2014-01-31 07:15:53,2014-01-31 07:50:53,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,52,E 33 St & 1 Ave,40.74402,-73.97196,20190,Subscriber,1989,0
900,2014-01-31 15:06:31,2014-01-31 15:21:31,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,60,Columbus Ave & W 72 St,40.77813,-73.97371,20306,Customer,1990,0
840,2014-01-31 18:27:35,2014-01-31 18:41:35,28,Stanton St & Chrystie St,40.72229,-73.99147,44,St James Pl & Pearl St,40.71117,-74.00016,20417,Subscriber,1978,2
1020,2014-01-31 09:34:19,2014-01-31 09:51:19,60,Columbus Ave & W 72 St,40.77813,-73.97371,41,Grand St & Elizabeth St,40.7185,-73.9972,20204,Customer,2005,1
1800,2014-01-31 09:12:18,2014-01-31 09:42:18,60,Columbus Ave & W 72 St,40.77813,-73.97371,28,Stanton St & Chrystie St,40.72229,-73.99147,20276,Customer,2002,0
1320,2014-01-31 10:02:13,2014-01-31 10:24:13,8,Hudson St & Reade St,40.71534,-74.00915,41,Grand St & Elizabeth St,40.7185,-73.9972,20025,Customer,1977,2
1560,2014-01-31 17:55:21,2014-01-31 18:21:21,44,St James Pl & Pearl St,40.71117,-74.00016,47,E 20 St & Park Ave,40.73818,-73.98433,20140,Subscriber,1979,1
1800,2014-01-31 14:43:04,2014-01-31 15:13:04,9,W 52 St & 9 Ave,40.7644,-73.9878,60,Columbus Ave & W 72 St,40.77813,-73.97371,20065,Subscriber,2001,2
1620,2014-01-31 07:58:06,2014-01-31 08:25:06,60,Columbus Ave & W 72 St,40.77813,-73.97371,44,St James Pl & Pearl St,40.71117,-74.00016,20334,Subscriber,1952,2
1140,2014-01-31 11:15:43,2014-01-31 11:34:43,7,Washington Square E,40.73049,-73.99572,44,St James Pl & Pearl St,40.71117,-74.00016,20074,Customer,1976,1
480,2014-01-31 23:55:00,2014-02-01 00:03:00,44,St James Pl & Pearl St,40.71117,-74.00016,9,W 52 St & 9 Ave,40.7644,-73.9878,20006,Customer,1956,2
600,2014-01-31 13:23:36,2014-01-31 13:33:36,44,St James Pl & Pearl St,40.71117,-74.00016,41,Grand St & Elizabeth St,40.7185,-73.9972,20352,Customer,1991,2
1560,2014-01-31 13:52:30,2014-01-31 14:18:30,8,Hudson St & Reade St,40.71534,-74.00915,44,St James Pl & Pearl St,40.71117,-74.00016,20016,Customer,1960,1
1020,2014-01-31 16:43:32,2014-01-31 17:00:32,47,E 20 St & Park Ave,40.73818,-73.98433,52,E 33 St & 1 Ave,40.74402,-73.97196,20355,Subscriber,1988,2
420,2014-01-31 16:41:22,2014-01-31 16:48:22,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,60,Columbus Ave & W 72 St,40.77813,-73.97371,20403,Customer,1997,2
1440,2014-01-31 16:59:18,2014-01-31 17:23:18,52,E 33 St & 1 Ave,40.74402,-73.97196,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20367,Customer,1961,1
900,2014-01-31 07:26:56,2014-01-31 07:41:56,7,Washington Square E,40.73049,-73.99572,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20358,Subscriber,1984,1
1740,2014-01-31 11:57:49,2014-01-31 12:26:49,8,Hudson St & Reade St,40.71534,-74.00915,60,Columbus Ave & W 72 St,40.77813,-73.97371,20170,Subscriber,1962,0
1560,2014-01-31 10:23:55,2014-01-31 10:49:55,7,Washington Square E,40.73049,-73.99572,41,Grand St & Elizabeth St,40.7185,-73.9972,20109,Subscriber,1982,0
720,2014-01-31 15:01:34,2014-01-31 15:13:34,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,41,Grand St & Elizabeth St,40.7185,-73.9972,20222,Customer,2004,2
540,2014-01-31 12:00:00,2014-01-31 12:09:00,52,E 33 St & 1 Ave,40.74402,-73.97196,8,Hudson St & Reade St,40.71534,-74.00915,20004,Customer,1952,1
960,2014-01-31 08:21:23,2014-01-31 08:37:23,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,41,Grand St & Elizabeth St,40.7185,-73.9972,20275,Customer,1962,2
1320,2014-01-31 12:03:43,2014-01-31 12:25:43,9,W 52 St & 9 Ave,40.7644,-73.9878,60,Columbus Ave & W 72 St,40.77813,-73.97371,20243,Subscriber,1983,0
600,2014-01-31 12:37:28,2014-01-31 12:47:28,52,E 33 St & 1 Ave,40.74402,-73.97196,44,St James Pl & Pearl St,40.71117,-74.00016,20339,Customer,1982,1
1800,2014-01-31 16:04:00,2014-01-31 16:34:00,9,W 52 St & 9 Ave,40.7644,-73.9878,60,Columbus Ave & W 72 St,40.77813,-73.97371,20391,Subscriber,1987,1
1740,2014-01-31 17:27:40,2014-01-31 17:56:40,47,E 20 St & Park Ave,40.73818,-73.98433,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20440,Subscriber,1955,2
1380,2014-01-31 13:00:30,2014-01-31 13:23:30,60,Columbus Ave & W 72 St,40.77813,-73.97371,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20292,Customer,1987,1
1140,2014-01-31 10:22:29,2014-01-31 10:41:29,28,Stanton St & Chrystie St,40.72229,-73.99147,60,Columbus Ave & W 72 St,40.77813,-73.97371,20301,Subscriber,1974,2
540,2014-01-31 14:36:37,2014-01-31 14:45:37,47,E 20 St & Park Ave,40.73818,-73.98433,44,St James Pl & Pearl St,40.71117,-74.00016,20125,Subscriber,1988,0
1380,2014-01-31 07:20:13,2014-01-31 07:43:13,44,St James Pl & Pearl St,40.71117,-74.00016,41,Grand St & Elizabeth St,40.7185,-73.9972,20010,Customer,1977,1
360,2014-01-31 23:40:00,2014-01-31 23:46:00,60,Columbus Ave & W 72 St,40.77813,-73.97371,7,Washington Square E,40.73049,-73.99572,20000,Subscriber,1999,1
1560,2014-01-31 09:50:41,2014-01-31 10:16:41,44,St James Pl & Pearl St,40.71117,-74.00016,47,E 20 St & Park Ave,40.73818,-73.98433,20216,Subscriber,1952,2
540,2014-01-31 16:32:37,2014-01-31 16:41:37,52,E 33 St & 1 Ave,40.74402,-73.97196,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20259,Customer,1977,2
600,2014-01-31 17:48:10,2014-01-31 17:58:10,52,E 33 St & 1 Ave,40.74402,-73.97196,44,St James Pl & Pearl St,40.71117,-74.00016,20296,Customer,1971,1
720,2014-01-31 14:29:57,2014-01-31 14:41:57,28,Stanton St & Chrystie St,40.72229,-73.99147,41,Grand St & Elizabeth St,40.7185,-73.9972,20269,Subscriber,1981,0
1860,2014-01-31 18:55:57,2014-01-31 19:26:57,41,Grand St & Elizabeth St,40.7185,-73.9972,47,E 20 St & Park Ave,40.73818,-73.98433,20189,Subscriber,1955,0
1260,2014-01-31 17:17:55,2014-01-31 17:38:55,44,St James Pl & Pearl St,40.71117,-74.00016,60,Columbus Ave & W 72 St,40.77813,-73.97371,20068,Customer,2005,1
420,2014-02-01 00:05:00,2014-02-01 00:12:00,9,W 52 St & 9 Ave,40.7644,-73.9878,41,Grand St & Elizabeth St,40.7185,-73.9972,20006,Customer,2000,1
2040,2014-01-31 13:22:23,2014-01-31 13:56:23,9,W 52 St & 9 Ave,40.7644,-73.9878,47,E 20 St & Park Ave,40.73818,-73.98433,20160,Customer,1952,2
840,2014-01-31 08:51:56,2014-01-31 09:05:56,44,St James Pl & Pearl St,40.71117,-74.00016,47,E 20 St & Park Ave,40.73818,-73.98433,20059,Customer,1970,0
660,2014-01-31 13:19:30,2014-01-31 13:30:30,47,E 20 St & Park Ave,40.73818,-73.98433,28,Stanton St & Chrystie St,40.72229,-73.99147,20424,Subscriber,1963,2
2100,2014-01-31 16:43:18,2014-01-31 17:18:18,9,W 52 St & 9 Ave,40.7644,-73.9878,52,E 33 St & 1 Ave,40.74402,-73.97196,20115,Subscriber,1979,2
1680,2014-01-31 11:18:56,2014-01-31 11:46:56,8,Hudson St & Reade St,40.71534,-74.00915,52,E 33 St & 1 Ave,40.74402,-73.97196,20458,Customer,1976,1
1740,2014-01-31 12:43:58,2014-01-31 13:12:58,9,W 52 St & 9 Ave,40.7644,-73.9878,52,E 33 St & 1 Ave,40.74402,-73.97196,20039,Subscriber,1988,1
1980,2014-01-31 17:12:34,2014-01-31 17:45:34,8,Hudson St & Reade St,40.71534,-74.00915,47,E 20 St & Park Ave,40.73818,-73.98433,20104,Subscriber,1995,1
840,2014-01-31 17:32:24,2014-01-31 17:46:24,7,Washington Square E,40.73049,-73.99572,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20080,Subscriber,1972,2
1980,2014-01-31 12:42:26,2014-01-31 13:15:26,8,Hudson St & Reade St,40.71534,-74.00915,47,E 20 St & Park Ave,40.73818,-73.98433,20375,Customer,1985,1
1260,2014-01-31 07:35:35,2014-01-31 07:56:35,47,E 20 St & Park Ave,40.73818,-73.98433,41,Grand St & Elizabeth St,40.7185,-73.9972,20238,Subscriber,1984,0
1740,2014-01-31 18:17:53,2014-01-31 18:46:53,8,Hudson St & Reade St,40.71534,-74.00915,41,Grand St & Elizabeth St,40.7185,-73.9972,20045,Customer,1983,1
1140,2014-01-31 17:24:16,2014-01-31 17:43:16,60,Columbus Ave & W 72 St,40.77813,-73.97371,52,E 33 St & 1 Ave,40.74402,-73.97196,20128,Customer,1990,1
1140,2014-01-31 17:56:00,2014-01-31 18:15:00,52,E 33 St & 1 Ave,40.74402,-73.97196,60,Columbus Ave & W 72 St,40.77813,-73.97371,20044,Subscriber,1962,1
1440,2014-01-31 08:54:18,2014-01-31 09:18:18,47,E 20 St & Park Ave,40.73818,-73.98433,52,E 33 St & 1 Ave,40.74402,-73.97196,20155,Customer,1967,0
2100,2014-01-31 12:56:02,2014-01-31 13:31:02,52,E 33 St & 1 Ave,40.74402,-73.97196,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20483,Subscriber,1979,0
1260,2014-01-31 12:01:49,2014-01-31 12:22:49,44,St James Pl & Pearl St,40.71117,-74.00016,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20411,Subscriber,1961,1
2040,2014-01-31 09:26:41,2014-01-31 10:00:41,9,W 52 St & 9 Ave,40.7644,-73.9878,47,E 20 St & Park Ave,40.73818,-73.98433,20084,Subscriber,1968,2
360,2014-01-31 08:26:05,2014-01-31 08:32:05,60,Columbus Ave & W 72 St,40.77813,-73.97371,44,St James Pl & Pearl St,40.71117,-74.00016,20419,Subscriber,1984,0
660,2014-01-31 07:36:39,2014-01-31 07:47:39,9,W 52 St & 9 Ave,40.7644,-73.9878,44,St James Pl & Pearl St,40.71117,-74.00016,20466,Customer,1957,2
420,2014-01-31 12:27:39,2014-01-31 12:34:39,47,E 20 St & Park Ave,40.73818,-73.98433,41,Grand St & Elizabeth St,40.7185,-73.9972,20219,Customer,1979,2
960,2014-01-31 14:59:49,2014-01-31 15:15:49,28,Stanton St & Chrystie St,40.72229,-73.99147,44,St James Pl & Pearl St,40.71117,-74.00016,20209,Subscriber,1956,1
1920,2014-01-31 18:36:29,2014-01-31 19:08:29,60,Columbus Ave & W 72 St,40.77813,-73.97371,52,E 33 St & 1 Ave,40.74402,-73.97196,20117,Subscriber,1965,1
1440,2014-01-31 08:47:52,2014-01-31 09:11:52,47,E 20 St & Park Ave,40.73818,-73.98433,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20455,Customer,1981,0
1260,2014-01-31 12:02:01,2014-01-31 12:23:01,9,W 52 St & 9 Ave,40.7644,-73.9878,41,Grand St & Elizabeth St,40.7185,-73.9972,20255,Subscriber,1966,1
1500,2014-01-31 08:26:20,2014-01-31 08:51:20,41,Grand St & Elizabeth St,40.7185,-73.9972,52,E 33 St & 1 Ave,40.74402,-73.97196,20407,Customer,1992,0
2100,2014-01-31 13:50:34,2014-01-31 14:25:34,44,St James Pl & Pearl St,40.71117,-74.00016,41,Grand St & Elizabeth St,40.7185,-73.9972,20460,Subscriber,1989,0
720,2014-01-31 23:50:00,2014-02-01 00:02:00,52,E 33 St & 1 Ave,40.74402,-73.97196,8,Hudson St & Reade St,40.71534,-74.00915,20008,Customer,1971,0
1800,2014-01-31 15:26:06,2014-01-31 15:56:06,9,W 52 St & 9 Ave,40.7644,-73.9878,47,E 20 St & Park Ave,40.73818,-73.98433,20246,Subscriber,1957,2
1740,2014-01-31 16:58:50,2014-01-31 17:27:50,41,Grand St & Elizabeth St,40.7185,-73.9972,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20079,Subscriber,2001,0
1800,2014-01-31 13:11:37,2014-01-31 13:41:37,52,E 33 St & 1 Ave,40.74402,-73.97196,44,St James Pl & Pearl St,40.71117,-74.00016,20124,Customer,1953,0
1200,2014-01-31 08:57:18,2014-01-31 09:17:18,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,47,E 20 St & Park Ave,40.73818,-73.98433,20083,Subscriber,1966,0
1920,2014-01-31 10:14:34,2014-01-31 10:46:34,7,Washington Square E,40.73049,-73.99572,44,St James Pl & Pearl St,40.71117,-74.00016,20421,Subscriber,1972,1
780,2014-01-31 10:07:53,2014-01-31 10:20:53,9,W 52 St & 9 Ave,40.7644,-73.9878,60,Columbus Ave & W 72 St,40.77813,-73.97371,20313,Customer,1967,2
1620,2014-01-31 07:05:37,2014-01-31 07:32:37,9,W 52 St & 9 Ave,40.7644,-73.9878,47,E 20 St & Park Ave,40.73818,-73.98433,20370,Customer,1965,1
900,2014-01-31 11:26:47,2014-01-31 11:41:47,52,E 33 St & 1 Ave,40.74402,-73.97196,44,St James Pl & Pearl St,40.71117,-74.00016,20446,Customer,1960,1
900,2014-01-31 09:16:29,2014-01-31 09:31:29,41,Grand St & Elizabeth St,40.7185,-73.9972,47,E 20 St & Park Ave,40.73818,-73.98433,20252,Customer,1999,0
660,2014-01-31 08:00:18,2014-01-31 08:11:18,9,W 52 St & 9 Ave,40.7644,-73.9878,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20239,Subscriber,1958,2
840,2014-01-31 18:18:31,2014-01-31 18:32:31,28,Stanton St & Chrystie St,40.72229,-73.99147,52,E 33 St & 1 Ave,40.74402,-73.97196,20153,Customer,1973,1
1200,2014-01-31 09:09:38,2014-01-31 09:29:38,60,Columbus Ave & W 72 St,40.77813,-73.97371,52,E 33 St & 1 Ave,40.74402,-73.97196,20108,Subscriber,1966,1
960,2014-01-31 12:49:45,2014-01-31 13:05:45,41,Grand St & Elizabeth St,40.7185,-73.9972,47,E 20 St & Park Ave,40.73818,-73.98433,20399,Customer,1973,1
2040,2014-01-31 07:48:00,2014-01-31 08:22:00,47,E 20 St & Park Ave,40.73818,-73.98433,60,Columbus Ave & W 72 St,40.77813,-73.97371,20454,Subscriber,1977,1
900,2014-01-31 15:05:22,2014-01-31 15:20:22,9,W 52 St & 9 Ave,40.7644,-73.9878,28,Stanton St & Chrystie St,40.72229,-73.99147,20402,Subscriber,1996,2
1380,2014-01-31 16:59:19,2014-01-31 17:22:19,28,Stanton St & Chrystie St,40.72229,-73.99147,47,E 20 St & Park Ave,40.73818,-73.98433,20067,Customer,1988,0
1140,2014-01-31 10:44:15,2014-01-31 11:03:15,8,Hudson St & Reade St,40.71534,-74.00915,41,Grand St & Elizabeth St,40.7185,-73.9972,20241,Customer,1954,2
420,2014-01-31 11:29:32,2014-01-31 11:36:32,47,E 20 St & Park Ave,40.73818,-73.98433,41,Grand St & Elizabeth St,40.7185,-73.9972,20230,Customer,1985,1
720,2014-01-31 17:07:00,2014-01-31 17:19:00,7,Washington Square E,40.73049,-73.99572,8,Hudson St & Reade St,40.71534,-74.00915,20009,Customer,1975,2
1680,2014-01-31 08:06:27,2014-01-31 08:34:27,47,E 20 St & Park Ave,40.73818,-73.98433,52,E 33 St & 1 Ave,40.74402,-73.97196,20191,Customer,1987,1
1320,2014-01-31 14:21:52,2014-01-31 14:43:52,41,Grand St & Elizabeth St,40.7185,-73.9972,47,E 20 St & Park Ave,40.73818,-73.98433,20365,Customer,1979,2
2100,2014-01-31 07:19:59,2014-01-31 07:54:59,41,Grand St & Elizabeth St,40.7185,-73.9972,47,E 20 St & Park Ave,40.73818,-73.98433,20118,Customer,1964,1
1500,2014-01-31 16:40:02,2014-01-31 17:05:02,47,E 20 St & Park Ave,40.73818,-73.98433,52,E 33 St & 1 Ave,40.74402,-73.97196,20427,Customer,1998,2
1320,2014-01-31 15:57:19,2014-01-31 16:19:19,8,Hudson St & Reade St,40.71534,-74.00915,41,Grand St & Elizabeth St,40.7185,-73.9972,20162,Customer,2001,2
600,2014-01-31 11:09:07,2014-01-31 11:19:07,52,E 33 St & 1 Ave,40.74402,-73.97196,41,Grand St & Elizabeth St,40.7185,-73.9972,20290,Subscriber,1995,2
900,2014-01-31 07:54:14,2014-01-31 08:09:14,7,Washington Square E,40.73049,-73.99572,41,Grand St & Elizabeth St,40.7185,-73.9972,20418,Customer,1982,2
2100,2014-01-31 12:08:31,2014-01-31 12:43:31,47,E 20 St & Park Ave,40.73818,-73.98433,60,Columbus Ave & W 72 St,40.77813,-73.97371,20327,Customer,1953,0
2100,2014-01-31 15:24:10,2014-01-31 15:59:10,47,E 20 St & Park Ave,40.73818,-73.98433,28,Stanton St & Chrystie St,40.72229,-73.99147,20366,Subscriber,1957,0
1020,2014-01-31 09:49:32,2014-01-31 10:06:32,41,Grand St & Elizabeth St,40.7185,-73.9972,52,E 33 St & 1 Ave,40.74402,-73.97196,20132,Customer,1998,0
1800,2014-01-31 11:56:53,2014-01-31 12:26:53,47,E 20 St & Park Ave,40.73818,-73.98433,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20014,Customer,1960,1
840,2014-01-31 09:16:11,2014-01-31 09:30:11,44,St James Pl & Pearl St,40.71117,-74.00016,47,E 20 St & Park Ave,40.73818,-73.98433,20120,Customer,1978,0
2100,2014-01-31 10:20:40,2014-01-31 10:55:40,60,Columbus Ave & W 72 St,40.77813,-73.97371,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20085,Subscriber,1994,0
1680,2014-01-31 11:58:04,2014-01-31 12:26:04,9,W 52 St & 9 Ave,40.7644,-73.9878,41,Grand St & Elizabeth St,40.7185,-73.9972,20026,Customer,1987,0
540,2014-01-31 12:01:12,2014-01-31 12:10:12,8,Hudson St & Reade St,40.71534,-74.00915,52,E 33 St & 1 Ave,40.74402,-73.97196,20147,Customer,1956,2
540,2014-01-31 15:59:33,2014-01-31 16:08:33,60,Columbus Ave & W 72 St,40.77813,-73.97371,28,Stanton St & Chrystie St,40.72229,-73.99147,20282,Customer,1959,0
1140,2014-01-31 15:11:09,2014-01-31 15:30:09,8,Hudson St & Reade St,40.71534,-74.00915,44,St James Pl & Pearl St,40.71117,-74.00016,20066,Subscriber,1983,0
1320,2014-01-31 08:16:05,2014-01-31 08:38:05,8,Hudson St & Reade St,40.71534,-74.00915,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20395,Customer,1968,0
1800,2014-01-31 10:50:21,2014-01-31 11:20:21,9,W 52 St & 9 Ave,40.7644,-73.9878,52,E 33 St & 1 Ave,40.74402,-73.97196,20253,Customer,1959,2
360,2014-01-31 09:43:39,2014-01-31 09:49:39,44,St James Pl & Pearl St,40.71117,-74.00016,60,Columbus Ave & W 72 St,40.77813,-73.97371,20072,Customer,1962,2
540,2014-01-31 07:10:26,2014-01-31 07:19:26,7,Washington Square E,40.73049,-73.99572,44,St James Pl & Pearl St,40.71117,-74.00016,20478,Subscriber,1957,1
720,2014-01-31 09:42:01,2014-01-31 09:54:01,60,Columbus Ave & W 72 St,40.77813,-73.97371,52,E 33 St & 1 Ave,40.74402,-73.97196,20432,Customer,1983,2
780,2014-01-31 07:30:01,2014-01-31 07:43:01,9,W 52 St & 9 Ave,40.7644,-73.9878,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20082,Customer,1986,0
1260,2014-01-31 10:53:16,2014-01-31 11:14:16,9,W 52 St & 9 Ave,40.7644,-73.9878,28,Stanton St & Chrystie St,40.72229,-73.99147,20457,Customer,1977,0
540,2014-01-31 13:32:23,2014-01-31 13:41:23,41,Grand St & Elizabeth St,40.7185,-73.9972,44,St James Pl & Pearl St,40.71117,-74.00016,20328,Customer,1968,2
600,2014-01-31 09:40:43,2014-01-31 09:50:43,8,Hudson St & Reade St,40.71534,-74.00915,47,E 20 St & Park Ave,40.73818,-73.98433,20348,Subscriber,1981,1
840,2014-01-31 18:36:12,2014-01-31 18:50:12,52,E 33 St & 1 Ave,40.74402,-73.97196,60,Columbus Ave & W 72 St,40.77813,-73.97371,20021,Subscriber,1984,2
1680,2014-01-31 11:01:35,2014-01-31 11:29:35,44,St James Pl & Pearl St,40.71117,-74.00016,28,Stanton St & Chrystie St,40.72229,-73.99147,20062,Subscriber,1954,0
2040,2014-01-31 08:40:38,2014-01-31 09:14:38,44,St James Pl & Pearl St,40.71117,-74.00016,52,E 33 St & 1 Ave,40.74402,-73.97196,20443,Subscriber,1994,0
1440,2014-01-31 15:38:02,2014-01-31 16:02:02,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,52,E 33 St & 1 Ave,40.74402,-73.97196,20042,Customer,1984,0
1560,2014-01-31 10:14:36,2014-01-31 10:40:36,52,E 33 St & 1 Ave,40.74402,-73.97196,41,Grand St & Elizabeth St,40.7185,-73.9972,20061,Subscriber,1977,1
2100,2014-01-31 17:00:18,2014-01-31 17:35:18,60,Columbus Ave & W 72 St,40.77813,-73.97371,47,E 20 St & Park Ave,40.73818,-73.98433,20056,Customer,2003,2
960,2014-01-31 11:30:10,2014-01-31 11:46:10,28,Stanton St & Chrystie St,40.72229,-73.99147,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20482,Customer,1961,2
660,2014-01-31 10:22:37,2014-01-31 10:33:37,41,Grand St & Elizabeth St,40.7185,-73.9972,47,E 20 St & Park Ave,40.73818,-73.98433,20037,Subscriber,1990,0
1800,2014-01-31 15:53:15,2014-01-31 16:23:15,8,Hudson St & Reade St,40.71534,-74.00915,47,E 20 St & Park Ave,40.73818,-73.98433,20030,Customer,2004,1
720,2014-01-31 13:00:00,2014-01-31 13:12:00,60,Columbus Ave & W 72 St,40.77813,-73.97371,47,E 20 St & Park Ave,40.73818,-73.98433,20005,Subscriber,2000,1
360,2014-01-31 14:17:44,2014-01-31 14:23:44,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,44,St James Pl & Pearl St,40.71117,-74.00016,20053,Subscriber,1992,1
2100,2014-01-31 16:01:23,2014-01-31 16:36:23,47,E 20 St & Park Ave,40.73818,-73.98433,28,Stanton St & Chrystie St,40.72229,-73.99147,20019,Subscriber,1987,1
1560,2014-01-31 09:53:28,2014-01-31 10:19:28,60,Columbus Ave & W 72 St,40.77813,-73.97371,28,Stanton St & Chrystie St,40.72229,-73.99147,20384,Customer,1950,0
660,2014-01-31 09:38:38,2014-01-31 09:49:38,44,St James Pl & Pearl St,40.71117,-74.00016,47,E 20 St & Park Ave,40.73818,-73.98433,20144,Subscriber,1978,0
420,2014-01-31 12:12:00,2014-01-31 12:19:00,8,Hudson St & Reade St,40.71534,-74.00915,7,Washington Square E,40.73049,-73.99572,20004,Customer,1959,1
420,2014-01-31 14:28:22,2014-01-31 14:35:22,8,Hudson St & Reade St,40.71534,-74.00915,28,Stanton St & Chrystie St,40.72229,-73.99147,20101,Customer,1986,0
900,2014-01-31 10:01:29,2014-01-31 10:16:29,52,E 33 St & 1 Ave,40.74402,-73.97196,47,E 20 St & Park Ave,40.73818,-73.98433,20265,Subscriber,2001,0
1020,2014-01-31 16:18:42,2014-01-31 16:35:42,41,Grand St & Elizabeth St,40.7185,-73.9972,60,Columbus Ave & W 72 St,40.77813,-73.97371,20223,Subscriber,1985,2
2040,2014-01-31 15:23:36,2014-01-31 15:57:36,47,E 20 St & Park Ave,40.73818,-73.98433,41,Grand St & Elizabeth St,40.7185,-73.9972,20378,Customer,1999,2
