tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
1320,2014-01-31 16:03:32,2014-01-31 16:25:32,28,Stanton St & Chrystie St,40.72229,-73.99147,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,22911,Customer,1995,0
2040,2014-01-31 11:46:32,2014-01-31 12:20:32,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,52,E 33 St & 1 Ave,40.74402,-73.97196,21274,Subscriber,1972,2
840,2014-01-31 11:08:33,2014-01-31 11:22:33,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,41,Grand St & Elizabeth St,40.7185,-73.9972,21742,Subscriber,1997,2
480,2014-01-31 16:48:48,2014-01-31 16:56:48,52,E 33 St & 1 Ave,40.74402,-73.97196,41,Grand St & Elizabeth St,40.7185,-73.9972,22551,Subscriber,1961,1
1920,2014-01-31 11:06:21,2014-01-31 11:38:21,28,Stanton St & Chrystie St,40.72229,-73.99147,44,St James Pl & Pearl St,40.71117,-74.00016,21250,Subscriber,1973,0
1800,2014-01-31 08:27:44,2014-01-31 08:57:44,47,E 20 St & Park Ave,40.73818,-73.98433,44,St James Pl & Pearl St,40.71117,-74.00016,21259,Subscriber,1976,1
1860,2014-01-31 13:38:00,2014-01-31 14:09:00,7,Washington Square E,40.73049,-73.99572,47,E 20 St & Park Ave,40.73818,-73.98433,22428,Subscriber,1982,2
1320,2014-01-31 18:56:50,2014-01-31 19:18:50,9,W 52 St & 9 Ave,40.7644,-73.9878,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,21557,Subscriber,1950,1
1620,2014-01-31 13:56:33,2014-01-31 14:23:33,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,28,Stanton St & Chrystie St,40.72229,-73.99147,20412,Subscriber,1972,1
1320,2014-01-31 12:32:56,2014-01-31 12:54:56,9,W 52 St & 9 Ave,40.7644,-73.9878,47,E 20 St & Park Ave,40.73818,-73.98433,22907,Subscriber,1980,2
1680,2014-01-31 08:40:26,2014-01-31 09:08:26,7,Washington Square E,40.73049,-73.99572,41,Grand St & Elizabeth St,40.7185,-73.9972,22123,Customer,1990,0
1920,2014-01-31 12:42:16,2014-01-31 13:14:16,44,St James Pl & Pearl St,40.71117,-74.00016,28,Stanton St & Chrystie St,40.72229,-73.99147,22151,Customer,1990,0
1080,2014-01-31 08:04:42,2014-01-31 08:22:42,7,Washington Square E,40.73049,-73.99572,44,St James Pl & Pearl St,40.71117,-74.00016,22855,Customer,1989,2
1560,2014-01-31 16:09:31,2014-01-31 16:35:31,60,Columbus Ave & W 72 St,40.77813,-73.97371,44,St James Pl & Pearl St,40.71117,-74.00016,22791,Subscriber,1997,2
540,2014-01-31 10:46:12,2014-01-31 10:55:12,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,47,E 20 St & Park Ave,40.73818,-73.98433,20673,Customer,1957,1
480,2014-01-31 18:30:26,2014-01-31 18:38:26,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,44,St James Pl & Pearl St,40.71117,-74.00016,22973,Customer,2003,2
1800,2014-01-31 09:46:16,2014-01-31 10:16:16,9,W 52 St & 9 Ave,40.7644,-73.9878,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20840,Customer,1978,2
720,2014-01-31 15:45:42,2014-01-31 15:57:42,28,Stanton St & Chrystie St,40.72229,-73.99147,41,Grand St & Elizabeth St,40.7185,-73.9972,21974,Subscriber,1983,0
960,2014-01-31 11:02:18,2014-01-31 11:18:18,7,Washington Square E,40.73049,-73.99572,28,Stanton St & Chrystie St,40.72229,-73.99147,22042,Customer,1957,2
2100,2014-01-31 08:52:57,2014-01-31 09:27:57,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,44,St James Pl & Pearl St,40.71117,-74.00016,22327,Customer,1971,0
720,2014-01-31 11:02:47,2014-01-31 11:14:47,41,Grand St & Elizabeth St,40.7185,-73.9972,52,E 33 St & 1 Ave,40.74402,-73.97196,21946,Customer,1977,1
1920,2014-01-31 16:29:01,2014-01-31 17:01:01,52,E 33 St & 1 Ave,40.74402,-73.97196,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20583,Subscriber,1960,2
1500,2014-01-31 11:37:37,2014-01-31 12:02:37,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,47,E 20 St & Park Ave,40.73818,-73.98433,22162,Customer,1961,1
1860,2014-01-31 16:07:34,2014-01-31 16:38:34,7,Washington Square E,40.73049,-73.99572,60,Columbus Ave & W 72 St,40.77813,-73.97371,22719,Subscriber,1963,0
1380,2014-01-31 13:00:30,2014-01-31 13:23:30,60,Columbus Ave & W 72 St,40.77813,-73.97371,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20292,Customer,1987,1
720,2014-01-31 08:46:32,2014-01-31 08:58:32,28,Stanton St & Chrystie St,40.72229,-73.99147,60,Columbus Ave & W 72 St,40.77813,-73.97371,20647,Customer,1977,1
360,2014-01-31 17:21:35,2014-01-31 17:27:35,9,W 52 St & 9 Ave,40.7644,-73.9878,60,Columbus Ave & W 72 St,40.77813,-73.97371,22168,Customer,1960,2
720,2014-01-31 15:01:34,2014-01-31 15:13:34,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,41,Grand St & Elizabeth St,40.7185,-73.9972,20222,Customer,2004,2
600,2014-01-31 08:17:04,2014-01-31 08:27:04,60,Columbus Ave & W 72 St,40.77813,-73.97371,28,Stanton St & Chrystie St,40.72229,-73.99147,20755,Subscriber,2003,1
1320,2014-01-31 14:17:50,2014-01-31 14:39:50,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,60,Columbus Ave & W 72 St,40.77813,-73.97371,20545,Customer,1980,2
1140,2014-01-31 11:39:18,2014-01-31 11:58:18,47,E 20 St & Park Ave,40.73818,-73.98433,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,22354,Subscriber,1965,0
540,2014-01-31 07:56:01,2014-01-31 08:05:01,7,Washington Square E,40.73049,-73.99572,44,St James Pl & Pearl St,40.71117,-74.00016,20202,Customer,1957,2
1740,2014-01-31 11:05:40,2014-01-31 11:34:40,8,Hudson St & Reade St,40.71534,-74.00915,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20962,Customer,1988,2
1680,2014-01-31 07:10:53,2014-01-31 07:38:53,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,28,Stanton St & Chrystie St,40.72229,-73.99147,21006,Subscriber,2001,0
1800,2014-01-31 10:08:20,2014-01-31 10:38:20,41,Grand St & Elizabeth St,40.7185,-73.9972,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20661,Subscriber,1987,2
1860,2014-01-31 14:59:27,2014-01-31 15:30:27,44,St James Pl & Pearl St,40.71117,-74.00016,47,E 20 St & Park Ave,40.73818,-73.98433,22549,Subscriber,1951,1
660,2014-01-31 07:06:24,2014-01-31 07:17:24,44,St James Pl & Pearl St,40.71117,-74.00016,47,E 20 St & Park Ave,40.73818,-73.98433,22098,Subscriber,1986,1
1980,2014-01-31 13:28:06,2014-01-31 14:01:06,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,41,Grand St & Elizabeth St,40.7185,-73.9972,22176,Subscriber,1971,1
1560,2014-01-31 12:03:13,2014-01-31 12:29:13,28,Stanton St & Chrystie St,40.72229,-73.99147,47,E 20 St & Park Ave,40.73818,-73.98433,21803,Customer,1973,2
780,2014-01-31 14:44:25,2014-01-31 14:57:25,60,Columbus Ave & W 72 St,40.77813,-73.97371,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20701,Subscriber,1982,2
1200,2014-01-31 13:05:34,2014-01-31 13:25:34,28,Stanton St & Chrystie St,40.72229,-73.99147,47,E 20 St & Park Ave,40.73818,-73.98433,21924,Customer,1958,1
1740,2014-01-31 14:58:36,2014-01-31 15:27:36,7,Washington Square E,40.73049,-73.99572,28,Stanton St & Chrystie St,40.72229,-73.99147,22477,Customer,1976,0
1500,2014-01-31 11:11:27,2014-01-31 11:36:27,8,Hudson St & Reade St,40.71534,-74.00915,60,Columbus Ave & W 72 St,40.77813,-73.97371,20998,Subscriber,1952,1
360,2014-01-31 18:59:11,2014-01-31 19:05:11,44,St James Pl & Pearl St,40.71117,-74.00016,60,Columbus Ave & W 72 St,40.77813,-73.97371,22601,Customer,1961,0
780,2014-01-31 11:19:58,2014-01-31 11:32:58,7,Washington Square E,40.73049,-73.99572,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,22558,Customer,1953,0
1500,2014-01-31 13:55:25,2014-01-31 14:20:25,52,E 33 St & 1 Ave,40.74402,-73.97196,60,Columbus Ave & W 72 St,40.77813,-73.97371,22836,Subscriber,1971,1
540,2014-01-31 12:23:17,2014-01-31 12:32:17,41,Grand St & Elizabeth St,40.7185,-73.9972,52,E 33 St & 1 Ave,40.74402,-73.97196,20627,Customer,1968,1
1440,2014-01-31 17:39:28,2014-01-31 18:03:28,7,Washington Square E,40.73049,-73.99572,47,E 20 St & Park Ave,40.73818,-73.98433,21472,Customer,2000,1
600,2014-01-31 14:15:20,2014-01-31 14:25:20,8,Hudson St & Reade St,40.71534,-74.00915,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,21169,Customer,1967,2
1920,2014-01-31 13:31:12,2014-01-31 14:03:12,44,St James Pl & Pearl St,40.71117,-74.00016,47,E 20 St & Park Ave,40.73818,-73.98433,20772,Subscriber,1969,0
1680,2014-01-31 13:37:01,2014-01-31 14:05:01,7,Washington Square E,40.73049,-73.99572,41,Grand St & Elizabeth St,40.7185,-73.9972,20076,Subscriber,1978,2
420,2014-01-31 12:52:11,2014-01-31 12:59:11,7,Washington Square E,40.73049,-73.99572,28,Stanton St & Chrystie St,40.72229,-73.99147,20459,Subscriber,1988,0
1620,2014-01-31 18:45:48,2014-01-31 19:12:48,8,Hudson St & Reade St,40.71534,-74.00915,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,22553,Subscriber,2002,2
1140,2014-01-31 12:13:23,2014-01-31 12:32:23,47,E 20 St & Park Ave,40.73818,-73.98433,60,Columbus Ave & W 72 St,40.77813,-73.97371,21023,Customer,1991,1
1260,2014-01-31 15:23:35,2014-01-31 15:44:35,9,W 52 St & 9 Ave,40.7644,-73.9878,52,E 33 St & 1 Ave,40.74402,-73.97196,22262,Customer,1982,1
1740,2014-01-31 14:38:40,2014-01-31 15:07:40,47,E 20 St & Park Ave,40.73818,-73.98433,52,E 33 St & 1 Ave,40.74402,-73.97196,20929,Subscriber,1986,0
1860,2014-01-31 18:40:18,2014-01-31 19:11:18,52,E 33 St & 1 Ave,40.74402,-73.97196,28,Stanton St & Chrystie St,40.72229,-73.99147,21677,Customer,1968,1
420,2014-01-31 18:11:49,2014-01-31 18:18:49,47,E 20 St & Park Ave,40.73818,-73.98433,52,E 33 St & 1 Ave,40.74402,-73.97196,20657,Customer,1954,0
360,2014-01-31 14:09:57,2014-01-31 14:15:57,9,W 52 St & 9 Ave,40.7644,-73.9878,47,E 20 St & Park Ave,40.73818,-73.98433,22585,Subscriber,1979,0
1320,2014-01-31 14:44:51,2014-01-31 15:06:51,41,Grand St & Elizabeth St,40.7185,-73.9972,52,E 33 St & 1 Ave,40.74402,-73.97196,20749,Subscriber,1982,0
1260,2014-01-31 16:46:30,2014-01-31 17:07:30,8,Hudson St & Reade St,40.71534,-74.00915,52,E 33 St & 1 Ave,40.74402,-73.97196,21363,Subscriber,1951,0
1380,2014-01-31 14:03:00,2014-01-31 14:26:00,7,Washington Square E,40.73049,-73.99572,47,E 20 St & Park Ave,40.73818,-73.98433,20137,Subscriber,2005,2
600,2014-01-31 11:56:03,2014-01-31 12:06:03,44,St James Pl & Pearl St,40.71117,-74.00016,47,E 20 St & Park Ave,40.73818,-73.98433,22738,Subscriber,2002,2
1140,2014-01-31 10:14:21,2014-01-31 10:33:21,28,Stanton St & Chrystie St,40.72229,-73.99147,47,E 20 St & Park Ave,40.73818,-73.98433,22173,Customer,1973,1
420,2014-01-31 08:37:44,2014-01-31 08:44:44,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,28,Stanton St & Chrystie St,40.72229,-73.99147,20551,Subscriber,1996,2
1260,2014-01-31 07:44:49,2014-01-31 08:05:49,44,St James Pl & Pearl St,40.71117,-74.00016,52,E 33 St & 1 Ave,40.74402,-73.97196,20034,Subscriber,1951,1
600,2014-01-31 07:25:24,2014-01-31 07:35:24,7,Washington Square E,40.73049,-73.99572,44,St James Pl & Pearl St,40.71117,-74.00016,22002,Subscriber,2000,2
1740,2014-01-31 10:56:33,2014-01-31 11:25:33,41,Grand St & Elizabeth St,40.7185,-73.9972,52,E 33 St & 1 Ave,40.74402,-73.97196,21993,Subscriber,1967,2
1560,2014-01-31 17:55:21,2014-01-31 18:21:21,44,St James Pl & Pearl St,40.71117,-74.00016,47,E 20 St & Park Ave,40.73818,-73.98433,20140,Subscriber,1979,1
600,2014-01-31 08:13:12,2014-01-31 08:23:12,52,E 33 St & 1 Ave,40.74402,-73.97196,47,E 20 St & Park Ave,40.73818,-73.98433,20071,Subscriber,1971,2
480,2014-01-31 11:55:01,2014-01-31 12:03:01,44,St James Pl & Pearl St,40.71117,-74.00016,47,E 20 St & Park Ave,40.73818,-73.98433,22198,Customer,1982,0
1800,2014-01-31 15:17:12,2014-01-31 15:47:12,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,52,E 33 St & 1 Ave,40.74402,-73.97196,20822,Customer,1994,0
1440,2014-01-31 14:07:19,2014-01-31 14:31:19,7,Washington Square E,40.73049,-73.99572,28,Stanton St & Chrystie St,40.72229,-73.99147,21805,Customer,1987,2
1380,2014-01-31 11:02:40,2014-01-31 11:25:40,52,E 33 St & 1 Ave,40.74402,-73.97196,41,Grand St & Elizabeth St,40.7185,-73.9972,20590,Customer,1994,0
1440,2014-01-31 17:38:52,2014-01-31 18:02:52,44,St James Pl & Pearl St,40.71117,-74.00016,28,Stanton St & Chrystie St,40.72229,-73.99147,22156,Subscriber,1950,0
360,2014-01-31 15:08:22,2014-01-31 15:14:22,41,Grand St & Elizabeth St,40.7185,-73.9972,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20186,Subscriber,1952,0
1860,2014-01-31 07:20:06,2014-01-31 07:51:06,8,Hudson St & Reade St,40.71534,-74.00915,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20154,Subscriber,1967,1
480,2014-01-31 08:53:17,2014-01-31 09:01:17,28,Stanton St & Chrystie St,40.72229,-73.99147,60,Columbus Ave & W 72 St,40.77813,-73.97371,20671,Customer,1986,1
600,2014-01-31 15:31:08,2014-01-31 15:41:08,41,Grand St & Elizabeth St,40.7185,-73.9972,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20174,Customer,2001,1
420,2014-01-31 13:59:58,2014-01-31 14:06:58,8,Hudson St & Reade St,40.71534,-74.00915,47,E 20 St & Park Ave,40.73818,-73.98433,21768,Subscriber,1972,2
360,2014-01-31 11:06:01,2014-01-31 11:12:01,7,Washington Square E,40.73049,-73.99572,60,Columbus Ave & W 72 St,40.77813,-73.97371,21034,Subscriber,1988,1
600,2014-01-31 17:48:10,2014-01-31 17:58:10,52,E 33 St & 1 Ave,40.74402,-73.97196,44,St James Pl & Pearl St,40.71117,-74.00016,20296,Customer,1971,1
1620,2014-01-31 15:46:16,2014-01-31 16:13:16,44,St James Pl & Pearl St,40.71117,-74.00016,47,E 20 St & Park Ave,40.73818,-73.98433,21746,Customer,1972,0
1260,2014-01-31 09:35:37,2014-01-31 09:56:37,52,E 33 St & 1 Ave,40.74402,-73.97196,28,Stanton St & Chrystie St,40.72229,-73.99147,20156,Customer,1978,2
1140,2014-01-31 14:21:14,2014-01-31 14:40:14,7,Washington Square E,40.73049,-73.99572,28,Stanton St & Chrystie St,40.72229,-73.99147,21757,Subscriber,1965,1
1800,2014-01-31 15:35:58,2014-01-31 16:05:58,28,Stanton St & Chrystie St,40.72229,-73.99147,44,St James Pl & Pearl St,40.71117,-74.00016,21326,Subscriber,1980,2
2040,2014-01-31 12:00:49,2014-01-31 12:34:49,9,W 52 St & 9 Ave,40.7644,-73.9878,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,21275,Customer,1981,2
1260,2014-01-31 09:54:46,2014-01-31 10:15:46,44,St James Pl & Pearl St,40.71117,-74.00016,28,Stanton St & Chrystie St,40.72229,-73.99147,21572,Customer,2005,0
840,2014-01-31 07:46:51,2014-01-31 08:00:51,47,E 20 St & Park Ave,40.73818,-73.98433,41,Grand St & Elizabeth St,40.7185,-73.9972,22290,Customer,1966,0
1320,2014-01-31 09:29:25,2014-01-31 09:51:25,60,Columbus Ave & W 72 St,40.77813,-73.97371,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,22040,Subscriber,1951,0
540,2014-01-31 12:01:12,2014-01-31 12:10:12,8,Hudson St & Reade St,40.71534,-74.00915,52,E 33 St & 1 Ave,40.74402,-73.97196,20147,Customer,1956,2
1200,2014-01-31 18:56:21,2014-01-31 19:16:21,28,Stanton St & Chrystie St,40.72229,-73.99147,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,22421,Customer,1950,2
1560,2014-01-31 17:45:59,2014-01-31 18:11:59,8,Hudson St & Reade St,40.71534,-74.00915,44,St James Pl & Pearl St,40.71117,-74.00016,20908,Customer,1963,1
720,2014-01-31 14:43:50,2014-01-31 14:55:50,60,Columbus Ave & W 72 St,40.77813,-73.97371,47,E 20 St & Park Ave,40.73818,-73.98433,22357,Subscriber,1997,0
960,2014-01-31 18:14:12,2014-01-31 18:30:12,28,Stanton St & Chrystie St,40.72229,-73.99147,44,St James Pl & Pearl St,40.71117,-74.00016,22505,Customer,1988,0
1980,2014-01-31 12:42:26,2014-01-31 13:15:26,8,Hudson St & Reade St,40.71534,-74.00915,47,E 20 St & Park Ave,40.73818,-73.98433,20375,Customer,1985,1
2040,2014-01-31 12:22:50,2014-01-31 12:56:50,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,28,Stanton St & Chrystie St,40.72229,-73.99147,21419,Customer,1988,1
1140,2014-01-31 15:15:06,2014-01-31 15:34:06,52,E 33 St & 1 Ave,40.74402,-73.97196,47,E 20 St & Park Ave,40.73818,-73.98433,20342,Customer,2005,1
600,2014-01-31 07:23:21,2014-01-31 07:33:21,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,47,E 20 St & Park Ave,40.73818,-73.98433,22074,Subscriber,1977,2
1500,2014-01-31 08:22:36,2014-01-31 08:47:36,8,Hudson St & Reade St,40.71534,-74.00915,44,St James Pl & Pearl St,40.71117,-74.00016,20659,Subscriber,1965,0
1020,2014-01-31 09:29:16,2014-01-31 09:46:16,41,Grand St & Elizabeth St,40.7185,-73.9972,52,E 33 St & 1 Ave,40.74402,-73.97196,20228,Customer,1995,2
420,2014-01-31 13:15:09,2014-01-31 13:22:09,52,E 33 St & 1 Ave,40.74402,-73.97196,60,Columbus Ave & W 72 St,40.77813,-73.97371,22500,Customer,1956,2
1440,2014-01-31 15:25:08,2014-01-31 15:49:08,9,W 52 St & 9 Ave,40.7644,-73.9878,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20438,Subscriber,1952,0
1440,2014-01-31 13:58:23,2014-01-31 14:22:23,9,W 52 St & 9 Ave,40.7644,-73.9878,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,22740,Subscriber,1950,0
960,2014-01-31 09:26:34,2014-01-31 09:42:34,7,Washington Square E,40.73049,-73.99572,60,Columbus Ave & W 72 St,40.77813,-73.97371,21332,Subscriber,1991,1
1740,2014-01-31 15:41:52,2014-01-31 16:10:52,47,E 20 St & Park Ave,40.73818,-73.98433,44,St James Pl & Pearl St,40.71117,-74.00016,20786,Customer,1981,1
720,2014-01-31 13:00:00,2014-01-31 13:12:00,60,Columbus Ave & W 72 St,40.77813,-73.97371,47,E 20 St & Park Ave,40.73818,-73.98433,20005,Subscriber,2000,1
540,2014-01-31 16:59:32,2014-01-31 17:08:32,7,Washington Square E,40.73049,-73.99572,60,Columbus Ave & W 72 St,40.77813,-73.97371,22263,Subscriber,1994,2
720,2014-01-31 07:28:31,2014-01-31 07:40:31,52,E 33 St & 1 Ave,40.74402,-73.97196,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,22086,Customer,1951,0
960,2014-01-31 11:30:10,2014-01-31 11:46:10,28,Stanton St & Chrystie St,40.72229,-73.99147,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20482,Customer,1961,2
1140,2014-01-31 17:02:39,2014-01-31 17:21:39,28,Stanton St & Chrystie St,40.72229,-73.99147,60,Columbus Ave & W 72 St,40.77813,-73.97371,22324,Customer,1969,0
900,2014-01-31 07:04:07,2014-01-31 07:19:07,8,Hudson St & Reade St,40.71534,-74.00915,41,Grand St & Elizabeth St,40.7185,-73.9972,21282,Subscriber,1999,0
1080,2014-01-31 16:20:22,2014-01-31 16:38:22,44,St James Pl & Pearl St,40.71117,-74.00016,52,E 33 St & 1 Ave,40.74402,-73.97196,20703,Customer,1996,0
1860,2014-01-31 12:39:17,2014-01-31 13:10:17,52,E 33 St & 1 Ave,40.74402,-73.97196,60,Columbus Ave & W 72 St,40.77813,-73.97371,22367,Customer,1956,2
420,2014-01-31 16:17:27,2014-01-31 16:24:27,41,Grand St & Elizabeth St,40.7185,-73.9972,60,Columbus Ave & W 72 St,40.77813,-73.97371,22659,Subscriber,1981,1
900,2014-01-31 11:26:47,2014-01-31 11:41:47,52,E 33 St & 1 Ave,40.74402,-73.97196,44,St James Pl & Pearl St,40.71117,-74.00016,20446,Customer,1960,1
660,2014-01-31 08:07:08,2014-01-31 08:18:08,60,Columbus Ave & W 72 St,40.77813,-73.97371,52,E 33 St & 1 Ave,40.74402,-73.97196,21811,Subscriber,1979,2
1920,2014-01-31 16:18:54,2014-01-31 16:50:54,9,W 52 St & 9 Ave,40.7644,-73.9878,47,E 20 St & Park Ave,40.73818,-73.98433,22671,Customer,1957,1
540,2014-01-31 09:13:32,2014-01-31 09:22:32,52,E 33 St & 1 Ave,40.74402,-73.97196,60,Columbus Ave & W 72 St,40.77813,-73.97371,22976,Subscriber,1958,0
1920,2014-01-31 14:23:14,2014-01-31 14:55:14,41,Grand St & Elizabeth St,40.7185,-73.9972,28,Stanton St & Chrystie St,40.72229,-73.99147,22957,Customer,1955,0
1200,2014-01-31 07:12:51,2014-01-31 07:32:51,60,Columbus Ave & W 72 St,40.77813,-73.97371,47,E 20 St & Park Ave,40.73818,-73.98433,22842,Subscriber,1982,2
420,2014-01-31 17:16:44,2014-01-31 17:23:44,28,Stanton St & Chrystie St,40.72229,-73.99147,47,E 20 St & Park Ave,40.73818,-73.98433,22492,Subscriber,1950,1
1260,2014-01-31 12:45:04,2014-01-31 13:06:04,9,W 52 St & 9 Ave,40.7644,-73.9878,60,Columbus Ave & W 72 St,40.77813,-73.97371,21359,Subscriber,1984,0
900,2014-01-31 09:25:05,2014-01-31 09:40:05,28,Stanton St & Chrystie St,40.72229,-73.99147,44,St James Pl & Pearl St,40.71117,-74.00016,20180,Subscriber,1952,0
1440,2014-01-31 09:38:09,2014-01-31 10:02:09,41,Grand St & Elizabeth St,40.7185,-73.9972,47,E 20 St & Park Ave,40.73818,-73.98433,21704,Customer,1977,2
1380,2014-01-31 13:55:34,2014-01-31 14:18:34,52,E 33 St & 1 Ave,40.74402,-73.97196,44,St James Pl & Pearl St,40.71117,-74.00016,22584,Customer,2002,0
360,2014-01-31 14:45:19,2014-01-31 14:51:19,44,St James Pl & Pearl St,40.71117,-74.00016,60,Columbus Ave & W 72 St,40.77813,-73.97371,22273,Customer,1977,0
1800,2014-01-31 11:58:47,2014-01-31 12:28:47,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,47,E 20 St & Park Ave,40.73818,-73.98433,21646,Customer,1990,0
360,2014-01-31 13:05:39,2014-01-31 13:11:39,8,Hudson St & Reade St,40.71534,-74.00915,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,21708,Subscriber,1968,0
1140,2014-01-31 08:46:27,2014-01-31 09:05:27,7,Washington Square E,40.73049,-73.99572,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,22135,Subscriber,1970,2
660,2014-01-31 17:05:40,2014-01-31 17:16:40,7,Washington Square E,40.73049,-73.99572,41,Grand St & Elizabeth St,40.7185,-73.9972,22108,Customer,1950,2
2100,2014-01-31 15:24:10,2014-01-31 15:59:10,47,E 20 St & Park Ave,40.73818,-73.98433,28,Stanton St & Chrystie St,40.72229,-73.99147,20366,Subscriber,1957,0
1740,2014-01-31 15:15:57,2014-01-31 15:44:57,60,Columbus Ave & W 72 St,40.77813,-73.97371,47,E 20 St & Park Ave,40.73818,-73.98433,21026,Customer,2003,1
1260,2014-01-31 16:19:19,2014-01-31 16:40:19,47,E 20 St & Park Ave,40.73818,-73.98433,52,E 33 St & 1 Ave,40.74402,-73.97196,22503,Customer,1991,2
540,2014-01-31 10:25:00,2014-01-31 10:34:00,44,St James Pl & Pearl St,40.71117,-74.00016,41,Grand St & Elizabeth St,40.7185,-73.9972,22245,Customer,1956,0
720,2014-01-31 13:59:22,2014-01-31 14:11:22,41,Grand St & Elizabeth St,40.7185,-73.9972,28,Stanton St & Chrystie St,40.72229,-73.99147,21480,Subscriber,2002,1
1320,2014-01-31 08:55:08,2014-01-31 09:17:08,8,Hudson St & Reade St,40.71534,-74.00915,44,St James Pl & Pearl St,40.71117,-74.00016,22975,Customer,1956,0
1740,2014-01-31 18:57:05,2014-01-31 19:26:05,44,St James Pl & Pearl St,40.71117,-74.00016,60,Columbus Ave & W 72 St,40.77813,-73.97371,21113,Subscriber,1965,0
1620,2014-01-31 18:04:44,2014-01-31 18:31:44,41,Grand St & Elizabeth St,40.7185,-73.9972,52,E 33 St & 1 Ave,40.74402,-73.97196,22613,Subscriber,1999,1
840,2014-01-31 09:59:34,2014-01-31 10:13:34,52,E 33 St & 1 Ave,40.74402,-73.97196,60,Columbus Ave & W 72 St,40.77813,-73.97371,21788,Customer,1961,1
1200,2014-01-31 17:05:54,2014-01-31 17:25:54,44,St James Pl & Pearl St,40.71117,-74.00016,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20740,Customer,1986,1
1200,2014-01-31 18:46:01,2014-01-31 19:06:01,28,Stanton St & Chrystie St,40.72229,-73.99147,44,St James Pl & Pearl St,40.71117,-74.00016,22349,Customer,1950,2
1920,2014-01-31 17:26:53,2014-01-31 17:58:53,9,W 52 St & 9 Ave,40.7644,-73.9878,52,E 33 St & 1 Ave,40.74402,-73.97196,20212,Customer,2003,2
1380,2014-01-31 13:43:16,2014-01-31 14:06:16,41,Grand St & Elizabeth St,40.7185,-73.9972,52,E 33 St & 1 Ave,40.74402,-73.97196,21132,Customer,1956,2
540,2014-01-31 10:26:44,2014-01-31 10:35:44,8,Hudson St & Reade St,40.71534,-74.00915,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20289,Customer,1965,1
2100,2014-01-31 18:44:14,2014-01-31 19:19:14,52,E 33 St & 1 Ave,40.74402,-73.97196,28,Stanton St & Chrystie St,40.72229,-73.99147,20597,Customer,1976,1
600,2014-01-31 07:30:26,2014-01-31 07:40:26,8,Hudson St & Reade St,40.71534,-74.00915,28,Stanton St & Chrystie St,40.72229,-73.99147,22422,Customer,1991,1
1020,2014-01-31 17:09:22,2014-01-31 17:26:22,8,Hudson St & Reade St,40.71534,-74.00915,28,Stanton St & Chrystie St,40.72229,-73.99147,21448,Customer,1970,2
360,2014-01-31 14:17:42,2014-01-31 14:23:42,47,E 20 St & Park Ave,40.73818,-73.98433,60,Columbus Ave & W 72 St,40.77813,-73.97371,22237,Customer,1995,1
